transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantiy,price_per_unit,cogs,total_sale,Shift,
530,01-05-2022,07:52:00,8,Female,18,Electronics,4,30,9,120,Morning,
1530,10-12-2022,08:17:00,93,Female,18,Electronics,4,30,12.3,120,Morning,
885,17-09-2022,10:10:00,121,Female,52,Clothing,4,30,14.4,120,Morning,
1885,09-11-2022,07:32:00,148,Female,52,Clothing,4,30,10.8,120,Morning,
536,20-08-2022,06:25:00,17,Female,55,Beauty,4,30,8.7,120,Morning,
1536,11-05-2022,07:23:00,14,Female,55,Beauty,4,30,13.5,120,Morning,
436,22-10-2023,11:54:00,21,Female,57,Clothing,4,30,13.5,120,Morning,
1436,20-01-2023,11:29:00,1,Female,57,Clothing,4,30,9.9,120,Morning,
301,30-07-2023,10:58:00,104,Male,30,Clothing,4,30,9.6,120,Morning,
1301,24-09-2023,09:58:00,70,Male,30,Clothing,4,30,10.5,120,Morning,
314,15-10-2023,07:37:00,1,Male,52,Clothing,4,30,7.8,120,Morning,
1314,23-05-2023,10:26:00,2,Male,52,Clothing,4,30,16.2,120,Morning,
23,28-09-2023,07:05:00,4,Female,35,Clothing,4,30,14.7,120,Morning,
1000,01-04-2023,10:22:00,1,Male,47,Electronics,4,30,8.4,120,Morning,
1023,23-05-2023,08:40:00,5,Female,35,Clothing,4,30,8.1,120,Morning,
2000,31-03-2023,06:38:00,4,Male,47,Electronics,4,30,10.8,120,Morning,
39,11-07-2023,22:44:00,5,Male,23,Clothing,4,30,8.7,120,Evening,
1039,03-12-2023,20:01:00,1,Male,23,Clothing,4,30,13.8,120,Evening,
477,03-12-2023,17:24:00,3,Male,43,Clothing,4,30,16.2,120,Evening,
1477,08-01-2023,21:59:00,3,Male,43,Clothing,4,30,15.6,120,Evening,
222,07-01-2023,18:56:00,4,Male,51,Clothing,4,30,10.5,120,Evening,
1222,17-09-2023,18:15:00,3,Male,51,Clothing,4,30,11.1,120,Evening,
824,25-02-2023,19:10:00,3,Male,63,Clothing,4,30,9.3,120,Evening,
1824,24-01-2023,20:19:00,4,Male,63,Clothing,4,30,12.6,120,Evening,
640,25-12-2023,20:05:00,3,Female,51,Electronics,4,30,12.6,120,Evening,
1640,10-06-2023,19:44:00,5,Female,51,Electronics,4,30,14.1,120,Evening,
425,11-06-2023,18:28:00,2,Female,55,Electronics,4,30,15.6,120,Evening,
1425,02-12-2023,22:15:00,1,Female,55,Electronics,4,30,10.2,120,Evening,
895,31-08-2023,21:51:00,3,Female,55,Clothing,4,30,14.4,120,Evening,
1895,27-03-2023,20:59:00,4,Female,55,Clothing,4,30,15.3,120,Evening,
578,05-12-2023,22:42:00,68,Female,54,Clothing,4,30,9.3,120,Evening,
1578,20-11-2023,18:43:00,66,Female,54,Clothing,4,30,12,120,Evening,
769,09-09-2022,18:57:00,18,Female,31,Electronics,4,30,10.2,120,Evening,
1769,08-10-2023,22:50:00,116,Female,31,Electronics,4,30,9.3,120,Evening,
182,21-06-2023,19:27:00,27,Male,62,Beauty,4,30,10.2,120,Evening,
1182,03-01-2023,21:26:00,14,Male,62,Beauty,4,30,12.9,120,Evening,
532,15-08-2022,18:04:00,92,Female,64,Clothing,4,30,12.9,120,Evening,
1532,23-03-2022,22:48:00,51,Female,64,Clothing,4,30,15.6,120,Evening,
699,21-11-2022,22:21:00,129,Female,37,Clothing,4,30,16.2,120,Evening,
1699,29-07-2023,21:45:00,23,Female,37,Clothing,4,30,12.9,120,Evening,
271,12-09-2023,18:23:00,44,Female,62,Beauty,4,30,9.3,120,Evening,
1271,19-01-2022,19:31:00,27,Female,62,Beauty,4,30,9,120,Evening,
796,01-10-2022,19:50:00,38,Male,43,Beauty,4,30,7.8,120,Evening,
1796,12-11-2023,18:36:00,69,Male,43,Beauty,4,30,11.1,120,Evening,
870,11-04-2022,19:41:00,16,Female,46,Electronics,4,30,11.1,120,Evening,
1870,09-11-2023,20:38:00,119,Female,46,Electronics,4,30,10.5,120,Evening,
262,15-09-2023,20:33:00,30,Female,32,Beauty,4,30,12.6,120,Evening,
1262,13-08-2022,20:33:00,127,Female,32,Beauty,4,30,8.4,120,Evening,
598,23-06-2022,17:02:00,7,Male,37,Beauty,4,30,11.1,120,Evening,
1598,15-01-2023,19:17:00,126,Male,37,Beauty,4,30,9.9,120,Evening,
633,06-07-2023,22:20:00,35,Male,39,Beauty,4,30,12.3,120,Evening,
1633,31-12-2022,18:18:00,152,Male,39,Beauty,4,30,11.4,120,Evening,
521,28-10-2023,19:56:00,133,Female,47,Clothing,4,30,8.7,120,Evening,
1521,23-07-2023,19:08:00,30,Female,47,Clothing,4,30,12.9,120,Evening,
957,19-06-2023,19:00:00,105,Female,60,Electronics,4,30,9.3,120,Evening,
1957,25-10-2022,19:00:00,75,Female,60,Electronics,4,30,14.7,120,Evening,
92,21-03-2022,19:41:00,10,Female,51,Electronics,4,30,8.7,120,Evening,
1092,03-05-2022,20:15:00,58,Female,51,Electronics,4,30,31.5,120,Evening,
931,07-10-2023,21:34:00,48,Male,30,Beauty,4,30,29.1,120,Evening,
1931,01-12-2022,19:15:00,61,Male,30,Beauty,4,30,34.2,120,Evening,
312,31-10-2022,18:08:00,18,Male,41,Clothing,4,30,28.5,120,Evening,
1312,03-12-2022,17:28:00,73,Male,41,Clothing,4,30,29.1,120,Evening,
497,31-12-2023,18:11:00,127,Male,41,Clothing,4,30,37.2,120,Evening,
1497,19-11-2022,21:44:00,109,Male,41,Clothing,4,30,32.4,120,Evening,
122,01-12-2023,19:02:00,1,Male,64,Electronics,4,30,35.4,120,Evening,
1122,07-09-2022,19:53:00,138,Male,64,Electronics,4,30,31.8,120,Evening,
876,03-10-2023,19:39:00,104,Male,43,Clothing,4,30,30,120,Evening,
1876,05-11-2023,19:53:00,68,Male,43,Clothing,4,30,32.1,120,Evening,
55,28-09-2023,20:32:00,57,Male,31,Beauty,4,30,31.8,120,Evening,
1055,23-10-2022,21:35:00,97,Male,31,Beauty,4,30,37.5,120,Evening,
173,19-12-2023,17:30:00,85,Male,64,Electronics,4,30,14.1,120,Evening,
1173,04-12-2022,21:03:00,70,Male,64,Electronics,4,30,15,120,Evening,
645,14-12-2022,22:11:00,51,Female,35,Electronics,4,30,11.1,120,Evening,
1645,12-10-2023,17:27:00,109,Female,35,Electronics,4,30,9,120,Evening,
856,05-11-2022,17:43:00,102,Male,54,Electronics,4,30,9.3,120,Evening,
1856,20-12-2023,21:34:00,114,Male,54,Electronics,4,30,16.2,120,Evening,
225,05-03-2022,07:37:00,85,Female,57,Beauty,4,25,12.75,100,Morning,
591,21-03-2022,08:38:00,94,Male,53,Electronics,4,25,6.5,100,Morning,
1591,29-09-2022,11:00:00,62,Male,53,Electronics,4,25,7,100,Morning,
831,30-11-2022,11:49:00,149,Male,27,Electronics,4,25,13.75,100,Morning,
1831,26-03-2022,10:54:00,80,Male,27,Electronics,4,25,6.5,100,Morning,
64,15-11-2022,06:34:00,7,Male,49,Clothing,4,25,8.5,100,Morning,
1064,14-04-2022,10:38:00,49,Male,49,Clothing,4,25,13.75,100,Morning,
736,18-12-2022,08:30:00,97,Male,29,Clothing,4,25,9.75,100,Morning,
1736,28-08-2022,08:57:00,87,Male,29,Clothing,4,25,10.25,100,Morning,
329,27-10-2022,07:42:00,52,Female,46,Electronics,4,25,8,100,Morning,
1329,27-01-2022,10:39:00,119,Female,46,Electronics,4,25,9.25,100,Morning,
366,29-10-2022,09:32:00,116,Male,57,Clothing,2,50,17.5,100,Morning,
1366,01-01-2022,11:34:00,25,Male,57,Clothing,2,50,23.5,100,Morning,
775,06-05-2022,11:07:00,98,Female,46,Electronics,4,25,9.5,100,Morning,
1775,18-12-2022,08:04:00,78,Female,46,Electronics,4,25,13.75,100,Morning,
192,08-11-2022,08:05:00,134,Male,62,Beauty,2,50,13,100,Morning,
1192,29-03-2022,08:41:00,37,Male,62,Beauty,2,50,20.5,100,Morning,
972,16-08-2022,11:42:00,139,Male,49,Beauty,4,25,6.75,100,Morning,
1972,21-12-2022,06:39:00,5,Male,49,Beauty,4,25,9.25,100,Morning,
11,27-02-2022,10:30:00,151,Male,23,Clothing,2,50,23.5,100,Morning,
1011,01-04-2022,06:48:00,15,Male,23,Clothing,2,50,19,100,Morning,
287,26-08-2022,11:07:00,88,Male,54,Clothing,4,25,10,100,Morning,
1287,13-09-2022,08:03:00,120,Male,54,Clothing,4,25,7,100,Morning,
8,27-12-2022,11:19:00,148,Male,30,Electronics,4,25,11,100,Morning,
1008,10-01-2022,08:51:00,116,Male,30,Electronics,4,25,13,100,Morning,
272,10-06-2022,11:57:00,112,Female,61,Electronics,2,50,27.5,100,Morning,
1272,14-04-2022,11:59:00,66,Female,61,Electronics,2,50,17,100,Morning,
932,08-10-2022,08:33:00,120,Female,45,Beauty,4,25,7.75,100,Morning,
1932,08-11-2022,07:07:00,96,Female,45,Beauty,4,25,6.25,100,Morning,
500,14-10-2022,06:11:00,120,Female,60,Beauty,4,25,11.5,100,Morning,
1500,20-04-2022,08:36:00,53,Female,60,Beauty,4,25,8.5,100,Morning,
888,01-12-2022,06:03:00,63,Female,52,Electronics,4,25,12.75,100,Morning,
1888,14-06-2022,08:10:00,49,Female,52,Electronics,4,25,12.5,100,Morning,
360,09-09-2022,09:04:00,26,Male,42,Clothing,4,25,10.5,100,Morning,
1360,18-06-2022,09:31:00,93,Male,42,Clothing,4,25,6.25,100,Morning,
278,22-12-2023,11:42:00,71,Female,37,Clothing,4,25,13.5,100,Morning,
1278,19-07-2023,06:19:00,28,Female,37,Clothing,4,25,6.75,100,Morning,
442,30-06-2023,11:07:00,24,Female,60,Clothing,4,25,13.25,100,Morning,
1442,16-02-2023,11:02:00,96,Female,60,Clothing,4,25,11.25,100,Morning,
175,25-01-2023,10:02:00,23,Female,31,Electronics,4,25,12.5,100,Morning,
1175,02-06-2023,06:38:00,103,Female,31,Electronics,4,25,11.5,100,Morning,
328,29-10-2023,06:56:00,9,Male,39,Beauty,2,50,27,100,Morning,
1328,10-12-2023,07:49:00,60,Male,39,Beauty,2,50,24.5,100,Morning,
33,24-12-2023,07:40:00,33,Female,50,Electronics,2,50,21,100,Morning,
1033,12-04-2023,06:52:00,32,Female,50,Electronics,2,50,19,100,Morning,
177,24-03-2023,08:40:00,30,Male,45,Beauty,2,50,26.5,100,Morning,
1177,20-02-2023,09:19:00,89,Male,45,Beauty,2,50,15,100,Morning,
76,09-09-2023,07:33:00,70,Female,22,Electronics,2,50,14.5,100,Morning,
1076,14-07-2023,11:09:00,99,Female,22,Electronics,2,50,15,100,Morning,
703,31-07-2023,09:56:00,140,Male,34,Electronics,2,50,18.5,100,Morning,
1703,10-06-2023,08:36:00,2,Male,34,Electronics,2,50,17,100,Morning,
575,12-12-2023,10:29:00,14,Male,60,Clothing,2,50,23,100,Morning,
1575,28-07-2023,11:54:00,26,Male,60,Clothing,2,50,22.5,100,Morning,
517,20-08-2023,08:54:00,3,Female,47,Clothing,4,25,9.25,100,Morning,
1517,21-02-2023,08:46:00,2,Female,47,Clothing,4,25,6.75,100,Morning,
745,14-08-2023,07:30:00,3,Male,54,Beauty,2,50,17,100,Morning,
1745,28-09-2023,10:38:00,4,Male,54,Beauty,2,50,21,100,Morning,
406,01-04-2023,11:50:00,3,Female,22,Beauty,4,25,11,100,Morning,
1406,22-06-2023,08:45:00,2,Female,22,Beauty,4,25,10,100,Morning,
17,25-02-2023,21:08:00,3,Female,27,Clothing,4,25,13,100,Evening,
1017,05-09-2023,18:41:00,2,Female,27,Clothing,4,25,12,100,Evening,
98,09-04-2023,19:41:00,1,Female,55,Beauty,2,50,19.5,100,Evening,
1098,06-07-2023,22:34:00,3,Female,55,Beauty,2,50,19.5,100,Evening,
738,05-02-2023,18:24:00,5,Male,41,Clothing,2,50,26,100,Evening,
1738,12-11-2023,21:33:00,1,Male,41,Clothing,2,50,16,100,Evening,
652,31-10-2023,17:05:00,4,Female,34,Beauty,2,50,20.5,100,Evening,
1652,16-11-2023,20:00:00,2,Female,34,Beauty,2,50,20.5,100,Evening,
5,05-09-2023,22:10:00,3,Male,30,Beauty,2,50,24,100,Evening,
1005,12-08-2023,20:38:00,2,Male,30,Beauty,2,50,17.5,100,Evening,
414,10-05-2023,19:40:00,1,Male,48,Beauty,4,25,9.75,100,Evening,
1414,22-11-2023,21:28:00,4,Male,48,Beauty,4,25,11.25,100,Evening,
758,23-04-2023,18:30:00,1,Male,64,Clothing,4,25,6.75,100,Evening,
1758,22-07-2023,18:19:00,3,Male,64,Clothing,4,25,7.5,100,Evening,
642,04-05-2023,21:40:00,1,Female,54,Clothing,4,25,12,100,Evening,
1642,27-12-2023,18:30:00,4,Female,54,Clothing,4,25,11.5,100,Evening,
187,20-02-2022,20:19:00,88,Female,64,Clothing,2,50,21,100,Evening,
1187,07-07-2023,17:05:00,52,Female,64,Clothing,2,50,12.5,100,Evening,
887,24-02-2022,19:20:00,44,Male,59,Clothing,4,25,10,100,Evening,
1887,11-12-2023,19:34:00,113,Male,59,Clothing,4,25,10,100,Evening,
819,15-08-2023,21:59:00,111,Female,35,Beauty,2,50,26,100,Evening,
1819,05-11-2022,20:44:00,83,Female,35,Beauty,2,50,13.5,100,Evening,
498,22-03-2022,22:20:00,41,Female,50,Clothing,4,25,8.25,100,Evening,
1498,29-08-2022,17:08:00,51,Female,50,Clothing,4,25,12.5,100,Evening,
466,11-01-2023,21:52:00,66,Male,63,Electronics,4,25,13.75,100,Evening,
1466,16-01-2023,22:27:00,64,Male,63,Electronics,4,25,10.75,100,Evening,
583,28-01-2022,19:44:00,131,Female,24,Electronics,4,25,7.75,100,Evening,
1583,12-11-2023,22:54:00,102,Female,24,Electronics,4,25,13,100,Evening,
492,16-12-2023,17:52:00,4,Male,61,Beauty,4,25,6.5,100,Evening,
1492,26-08-2023,22:09:00,146,Male,61,Beauty,4,25,10,100,Evening,
455,21-11-2023,19:15:00,134,Male,31,Electronics,4,25,13.25,100,Evening,
1455,27-08-2022,21:35:00,32,Male,31,Electronics,4,25,13.75,100,Evening,
759,23-05-2023,21:21:00,75,Male,49,Electronics,2,50,21.5,100,Evening,
1759,03-11-2022,17:27:00,102,Male,49,Electronics,2,50,23,100,Evening,
77,07-04-2022,20:45:00,44,Female,47,Clothing,2,50,24,100,Evening,
381,30-01-2022,19:05:00,63,Female,44,Clothing,4,25,12.25,100,Evening,
1077,16-12-2022,18:45:00,141,Female,47,Clothing,2,50,15,100,Evening,
1381,26-10-2022,17:26:00,48,Female,44,Clothing,4,25,7.75,100,Evening,
176,26-05-2023,18:15:00,53,Female,43,Beauty,2,50,25.5,100,Evening,
216,04-11-2022,17:28:00,141,Male,62,Electronics,2,50,26.5,100,Evening,
1176,04-01-2023,20:33:00,34,Female,43,Beauty,2,50,21,100,Evening,
1216,01-03-2023,22:53:00,23,Male,62,Electronics,2,50,13,100,Evening,
53,06-01-2022,17:57:00,32,Male,34,Electronics,2,50,22,100,Evening,
1053,10-02-2023,21:13:00,40,Male,34,Electronics,2,50,20.5,100,Evening,
71,16-02-2023,19:11:00,32,Female,51,Beauty,4,25,11.5,100,Evening,
1071,21-09-2023,17:38:00,155,Female,51,Beauty,4,25,6.75,100,Evening,
661,05-08-2022,22:09:00,10,Female,44,Clothing,4,25,7,100,Evening,
1661,07-07-2023,19:18:00,20,Female,44,Clothing,4,25,6.25,100,Evening,
114,17-04-2022,20:57:00,92,Female,22,Beauty,4,25,9.25,100,Evening,
1114,18-08-2022,22:19:00,100,Female,22,Beauty,4,25,12,100,Evening,
338,05-02-2022,21:26:00,44,Male,54,Beauty,2,50,20,100,Evening,
1338,25-01-2022,19:55:00,31,Male,54,Beauty,2,50,19,100,Evening,
672,17-02-2022,19:44:00,1,Female,34,Beauty,2,50,27.5,100,Evening,
1672,28-03-2023,22:34:00,87,Female,34,Beauty,2,50,15.5,100,Evening,
549,03-11-2022,19:39:00,114,Female,50,Beauty,2,50,12.5,100,Evening,
1549,15-11-2023,19:25:00,109,Female,50,Beauty,2,50,14.5,100,Evening,
125,28-09-2022,18:48:00,137,Male,48,Clothing,2,50,19,100,Evening,
1125,12-11-2023,17:51:00,79,Male,48,Clothing,2,50,21.5,100,Evening,
160,20-07-2022,17:08:00,127,Female,43,Clothing,2,50,26.5,100,Evening,
1160,20-08-2023,19:20:00,105,Female,43,Clothing,2,50,14,100,Evening,
511,23-12-2023,18:19:00,146,Male,45,Beauty,2,50,24.5,100,Evening,
1511,09-04-2022,21:36:00,45,Male,45,Beauty,2,50,13.5,100,Evening,
630,21-03-2023,17:29:00,94,Male,42,Clothing,2,50,25.5,100,Evening,
1630,22-05-2022,17:22:00,95,Male,42,Clothing,2,50,16,100,Evening,
277,03-07-2023,22:10:00,139,Male,36,Clothing,4,25,12.25,100,Evening,
1277,17-10-2023,21:20:00,80,Male,36,Clothing,4,25,12.75,100,Evening,
823,03-12-2023,17:42:00,66,Female,56,Electronics,2,50,25,100,Evening,
1823,08-11-2022,22:28:00,58,Female,56,Electronics,2,50,26.5,100,Evening,
924,17-09-2022,22:18:00,151,Male,55,Beauty,2,50,55,100,Evening,
1924,28-11-2022,22:25:00,107,Male,55,Beauty,2,50,54.5,100,Evening,
692,30-09-2022,19:48:00,110,Female,64,Clothing,2,50,49.5,100,Evening,
1692,11-10-2023,19:50:00,103,Female,64,Clothing,2,50,59.5,100,Evening,
799,01-10-2023,19:44:00,86,Male,56,Electronics,2,50,60,100,Evening,
1799,01-10-2023,19:09:00,132,Male,56,Electronics,2,50,51,100,Evening,
858,08-09-2023,18:48:00,85,Male,23,Electronics,2,50,50.5,100,Evening,
1858,14-09-2023,20:47:00,49,Male,23,Electronics,2,50,52,100,Evening,
632,25-10-2023,20:13:00,78,Female,26,Electronics,4,25,24.75,100,Evening,
1632,19-10-2022,18:16:00,29,Female,26,Electronics,4,25,24.75,100,Evening,
513,21-10-2022,18:31:00,85,Male,24,Electronics,4,25,24.5,100,Evening,
1513,01-10-2022,21:47:00,19,Male,24,Electronics,4,25,31,100,Evening,
616,31-12-2022,19:18:00,122,Male,41,Clothing,2,50,49.5,100,Evening,
1616,22-09-2022,18:41:00,121,Male,41,Clothing,2,50,59,100,Evening,
809,14-12-2022,22:51:00,124,Female,62,Beauty,2,50,50,100,Evening,
1809,16-10-2023,18:09:00,51,Female,62,Beauty,2,50,61.5,100,Evening,
897,12-09-2023,17:53:00,15,Female,64,Electronics,2,50,51.5,100,Evening,
1897,27-10-2023,17:12:00,137,Female,64,Electronics,2,50,62,100,Evening,
390,07-10-2022,20:53:00,88,Male,39,Electronics,2,50,51,100,Evening,
1390,24-10-2022,22:47:00,117,Male,39,Electronics,2,50,54,100,Evening,
873,06-12-2023,20:20:00,137,Female,27,Electronics,4,25,29,100,Evening,
1873,24-11-2022,19:18:00,64,Female,27,Electronics,4,25,26.75,100,Evening,
276,18-10-2023,21:27:00,40,Female,21,Beauty,4,25,27.5,100,Evening,
1276,11-10-2022,18:54:00,140,Female,21,Beauty,4,25,27,100,Evening,
688,28-10-2023,21:45:00,132,Male,56,Clothing,4,25,24.75,100,Evening,
1688,17-12-2022,17:25:00,150,Male,56,Clothing,4,25,26.5,100,Evening,
689,16-10-2022,20:17:00,55,Male,57,Electronics,2,50,52.5,100,Evening,
1689,19-12-2023,20:54:00,114,Male,57,Electronics,2,50,47.5,100,Evening,
227,15-11-2023,19:19:00,87,Male,36,Electronics,2,50,50.5,100,Evening,
1227,01-10-2023,20:09:00,103,Male,36,Electronics,2,50,47.5,100,Evening,
619,09-10-2023,18:10:00,56,Male,47,Electronics,4,25,26.25,100,Evening,
1619,20-10-2022,18:07:00,61,Male,47,Electronics,4,25,24.25,100,Evening,
22,25-11-2023,17:11:00,66,Male,18,Clothing,2,50,60.5,100,Evening,
1022,05-09-2023,17:49:00,69,Male,18,Clothing,2,50,52.5,100,Evening,
754,26-09-2023,18:40:00,90,Female,43,Electronics,4,25,23.75,100,Evening,
1754,01-12-2022,21:03:00,107,Female,43,Electronics,4,25,28.5,100,Evening,
786,16-12-2022,20:38:00,78,Male,48,Clothing,4,25,28.5,100,Evening,
1786,27-09-2022,21:26:00,69,Male,48,Clothing,4,25,28.75,100,Evening,
516,20-09-2023,18:38:00,85,Male,30,Beauty,4,25,24.25,100,Evening,
1516,09-11-2022,17:19:00,54,Male,30,Beauty,4,25,24.5,100,Evening,
564,12-09-2023,20:14:00,114,Male,50,Electronics,2,50,55.5,100,Evening,
1564,04-10-2022,22:55:00,115,Male,50,Electronics,2,50,49.5,100,Evening,
998,21-10-2023,17:32:00,61,Female,23,Beauty,4,25,30.5,100,Evening,
1998,20-10-2023,19:53:00,90,Female,23,Beauty,4,25,24,100,Evening,
841,18-12-2022,20:58:00,108,Male,31,Electronics,4,25,28.5,100,Evening,
951,18-09-2022,21:35:00,58,Male,33,Beauty,2,50,57.5,100,Evening,
1841,14-11-2023,18:55:00,94,Male,31,Electronics,4,25,28.25,100,Evening,
1951,03-12-2022,18:56:00,54,Male,33,Beauty,2,50,59.5,100,Evening,
458,28-11-2023,21:35:00,110,Female,39,Electronics,4,25,7,100,Evening,
1458,09-10-2023,19:21:00,95,Female,39,Electronics,4,25,9.75,100,Evening,
706,04-09-2022,22:19:00,66,Male,51,Electronics,4,25,8,100,Evening,
1706,16-10-2022,18:04:00,57,Male,51,Electronics,4,25,11.75,100,Evening,
778,13-12-2023,18:28:00,105,Female,47,Beauty,4,25,13.75,100,Evening,
1778,30-12-2023,19:57:00,94,Female,47,Beauty,4,25,11.25,100,Evening,
599,10-12-2023,19:07:00,82,Female,28,Beauty,2,50,24.5,100,Evening,
1599,24-10-2022,17:23:00,110,Female,28,Beauty,2,50,20.5,100,Evening,
410,31-10-2023,19:41:00,64,Female,29,Clothing,2,50,14.5,100,Evening,
1410,16-10-2022,18:47:00,72,Female,29,Clothing,2,50,22.5,100,Evening,
87,07-09-2022,18:09:00,104,Female,28,Beauty,2,50,15.5,100,Evening,
803,25-10-2022,17:16:00,60,Male,39,Clothing,4,25,6.75,100,Evening,
1087,08-11-2022,23:00:00,81,Female,28,Beauty,2,50,15,100,Evening,
1803,26-12-2023,19:36:00,101,Male,39,Clothing,4,25,8.5,100,Evening,
156,02-12-2022,19:34:00,60,Female,43,Clothing,4,25,7,100,Evening,
1156,26-12-2022,21:10:00,68,Female,43,Clothing,4,25,13.5,100,Evening,
715,11-10-2022,20:57:00,55,Female,42,Beauty,4,25,6.25,100,Evening,
1715,30-12-2022,19:35:00,89,Female,42,Beauty,4,25,9.75,100,Evening,
810,01-12-2022,18:04:00,76,Male,59,Electronics,4,25,13.75,100,Evening,
1810,22-09-2023,18:29:00,106,Male,59,Electronics,4,25,13.5,100,Evening,
311,20-11-2023,21:01:00,61,Female,32,Beauty,4,25,9.75,100,Evening,
1311,24-11-2023,15:22:00,84,Female,32,Beauty,4,25,9.25,100,Afternoon,
244,14-09-2023,13:57:00,101,Male,28,Beauty,2,50,20.5,100,Afternoon,
752,20-09-2023,16:06:00,79,Male,29,Clothing,2,50,13,100,Afternoon,
1244,11-12-2022,16:47:00,100,Male,28,Beauty,2,50,19.5,100,Afternoon,
1752,21-10-2023,13:01:00,79,Male,29,Clothing,2,50,14.5,100,Afternoon,
526,19-11-2022,12:47:00,65,Male,33,Clothing,2,50,19.5,100,Afternoon,
1526,25-09-2022,15:06:00,84,Male,33,Clothing,2,50,26.5,100,Afternoon,
83,27-11-2022,15:57:00,56,Male,54,Electronics,2,50,16.5,100,Afternoon,
1083,30-09-2022,15:46:00,99,Male,54,Electronics,2,50,17.5,100,Afternoon,
609,19-11-2023,13:02:00,59,Female,47,Clothing,2,50,13,100,Afternoon,
1609,05-10-2023,13:58:00,81,Female,47,Clothing,2,50,22.5,100,Afternoon,
615,31-10-2022,15:06:00,58,Female,61,Clothing,4,25,10.5,100,Afternoon,
1615,17-11-2022,13:43:00,82,Female,61,Clothing,4,25,13.5,100,Afternoon,
991,14-09-2023,14:28:00,110,Female,34,Clothing,2,50,19.5,100,Afternoon,
1991,04-12-2022,13:11:00,96,Female,34,Clothing,2,50,14.5,100,Afternoon,
62,16-09-2023,12:54:00,50,Male,18,Beauty,2,50,26.5,100,Afternoon,
1062,20-12-2022,16:05:00,69,Male,18,Beauty,2,50,21.5,100,Afternoon,
520,16-10-2022,12:42:00,79,Female,49,Electronics,4,25,13,100,Afternoon,
1520,21-11-2022,15:28:00,88,Female,49,Electronics,4,25,10.5,100,Afternoon,
303,22-04-2022,11:09:00,54,Male,19,Electronics,3,30,14.7,90,Morning,
1303,19-03-2022,08:59:00,58,Male,19,Electronics,3,30,15,90,Morning,
32,16-07-2022,09:11:00,150,Male,30,Beauty,3,30,8.4,90,Morning,
1032,01-04-2022,08:15:00,1,Male,30,Beauty,3,30,10.5,90,Morning,
1679,23-09-2022,08:08:00,71,Female,18,Beauty,3,30,15.3,90,Morning,
1746,13-06-2022,07:59:00,88,Female,33,Clothing,3,30,10.8,90,Morning,
913,12-10-2022,10:52:00,78,Male,29,Electronics,3,30,16.5,90,Morning,
1913,23-06-2022,07:10:00,101,Male,29,Electronics,3,30,14.1,90,Morning,
317,04-05-2022,07:54:00,117,Male,22,Electronics,3,30,12,90,Morning,
1317,25-08-2022,08:02:00,144,Male,22,Electronics,3,30,12,90,Morning,
331,16-08-2022,08:33:00,28,Male,28,Electronics,3,30,10.2,90,Morning,
1331,15-05-2022,09:29:00,36,Male,28,Electronics,3,30,13.8,90,Morning,
861,30-09-2022,08:57:00,22,Female,41,Clothing,3,30,9.6,90,Morning,
1861,04-07-2022,10:41:00,145,Female,41,Clothing,3,30,10.2,90,Morning,
444,06-10-2022,07:06:00,51,Female,61,Clothing,3,30,15.9,90,Morning,
1444,29-04-2022,06:18:00,135,Female,61,Clothing,3,30,14.1,90,Morning,
383,24-03-2023,08:53:00,64,Female,46,Beauty,3,30,7.8,90,Morning,
1383,06-09-2023,09:13:00,68,Female,46,Beauty,3,30,14.1,90,Morning,
294,09-10-2023,09:24:00,89,Female,23,Clothing,3,30,15.3,90,Morning,
1294,24-01-2023,11:24:00,8,Female,23,Clothing,3,30,10.5,90,Morning,
613,08-05-2023,17:23:00,2,Female,52,Clothing,3,30,11.4,90,Evening,
691,12-05-2023,21:09:00,5,Female,51,Clothing,3,30,14.7,90,Evening,
1613,14-12-2023,21:58:00,4,Female,52,Clothing,3,30,9.9,90,Evening,
1691,07-01-2023,20:01:00,1,Female,51,Clothing,3,30,13.5,90,Evening,
953,02-07-2023,17:58:00,1,Male,45,Beauty,3,30,12.6,90,Evening,
1953,15-05-2023,17:34:00,3,Male,45,Beauty,3,30,10.2,90,Evening,
293,27-05-2023,19:04:00,4,Male,50,Electronics,3,30,9.6,90,Evening,
1293,01-07-2023,18:52:00,3,Male,50,Electronics,3,30,14.1,90,Evening,
646,26-05-2023,21:02:00,3,Male,38,Clothing,3,30,13.5,90,Evening,
1646,18-01-2023,19:43:00,1,Male,38,Clothing,3,30,15.6,90,Evening,
190,25-01-2023,17:56:00,2,Female,60,Beauty,3,30,10.5,90,Evening,
1190,29-09-2023,21:00:00,4,Female,60,Beauty,3,30,10.8,90,Evening,
419,31-03-2023,19:18:00,5,Female,44,Clothing,3,30,11.7,90,Evening,
1419,05-02-2023,18:42:00,3,Female,44,Clothing,3,30,9.3,90,Evening,
915,11-10-2023,19:06:00,95,Female,26,Beauty,3,30,12.9,90,Evening,
1915,10-07-2023,22:50:00,53,Female,26,Beauty,3,30,9.3,90,Evening,
422,21-08-2022,22:34:00,67,Female,28,Clothing,3,30,13.2,90,Evening,
1422,07-05-2022,20:41:00,35,Female,28,Clothing,3,30,13.5,90,Evening,
837,15-01-2023,20:35:00,53,Male,18,Beauty,3,30,7.5,90,Evening,
